fact_numero_factura,fact_id_cliente,fact_id_servicio,fact_fecha_factura,fact_fecha_vencimiento,fact_importe_facturado,fact_estado_pago
INV/1077/2025,161,2,2025-11-19,2025-12-19,121.00,pagado
INV/1077/2025,161,3,2025-11-19,2025-12-19,302.50,pagado
INV/1077/2025,161,4,2025-11-19,2025-12-19,108.90,pendiente
INV/1077/2025,161,5,2025-11-19,2025-12-19,96.80,pagado
INV/1077/2025,161,6,2025-11-19,2025-12-19,605.00,pagado
INV/1078/2024,190,1,2024-08-30,2024-09-29,145.20,vencido
INV/1078/2024,190,3,2024-08-30,2024-09-29,302.50,pagado
INV/1078/2025,266,2,2025-05-30,2025-06-29,121.00,pagado
INV/1079/2024,57,1,2024-01-26,2024-02-25,145.20,vencido
INV/1079/2024,57,5,2024-01-26,2024-02-25,96.80,pagado
INV/1079/2024,57,6,2024-01-26,2024-02-25,605.00,pagado
INV/1079/2025,217,1,2025-12-05,2026-01-04,145.20,pendiente
INV/1079/2025,217,2,2025-12-05,2026-01-04,121.00,pagado
INV/1079/2025,217,3,2025-12-05,2026-01-04,302.50,pagado
INV/1079/2025,217,4,2025-12-05,2026-01-04,108.90,pendiente
INV/1079/2025,217,6,2025-12-05,2026-01-04,605.00,pagado
INV/108/2024,406,3,2024-01-31,2024-03-01,302.50,pagado
INV/108/2025,118,5,2025-11-13,2025-12-13,96.80,pagado
INV/1080/2024,381,5,2024-11-28,2024-12-28,96.80,pagado
INV/1080/2024,381,6,2024-11-28,2024-12-28,605.00,pagado
INV/1080/2025,2,3,2025-08-29,2025-09-28,302.50,pagado
INV/1081/2024,217,1,2024-12-12,2025-01-11,145.20,pagado
INV/1081/2024,217,6,2024-12-12,2025-01-11,605.00,pendiente
INV/1081/2025,311,3,2025-03-27,2025-04-26,302.50,pagado
INV/1081/2025,311,4,2025-03-27,2025-04-26,108.90,pagado
INV/1081/2025,311,5,2025-03-27,2025-04-26,96.80,pagado
INV/1081/2025,311,6,2025-03-27,2025-04-26,605.00,vencido
INV/1082/2024,463,3,2024-03-14,2024-04-13,302.50,pagado
INV/1082/2024,463,6,2024-03-14,2024-04-13,605.00,pagado
INV/1082/2025,232,4,2025-01-15,2025-02-14,108.90,pagado
INV/1082/2025,232,6,2025-01-15,2025-02-14,605.00,vencido
INV/1083/2024,398,3,2024-04-05,2024-05-05,302.50,pagado
INV/1083/2024,398,4,2024-04-05,2024-05-05,108.90,pendiente
INV/1083/2024,398,6,2024-04-05,2024-05-05,605.00,pagado
INV/1083/2025,125,2,2025-09-17,2025-10-17,121.00,pagado
INV/1083/2025,125,6,2025-09-17,2025-10-17,605.00,pagado
INV/1084/2024,321,1,2024-10-31,2024-11-30,145.20,pagado
INV/1084/2025,397,3,2025-08-29,2025-09-28,302.50,pendiente
INV/1085/2024,429,5,2024-01-08,2024-02-07,96.80,pagado
INV/1085/2025,221,6,2025-03-03,2025-04-02,605.00,pagado
INV/1086/2024,359,1,2024-12-31,2025-01-30,145.20,pagado
INV/1086/2024,359,2,2024-12-31,2025-01-30,121.00,pagado
INV/1086/2025,32,1,2025-02-28,2025-03-30,145.20,pendiente
INV/1087/2024,332,3,2024-10-07,2024-11-06,302.50,pagado
INV/1087/2024,332,4,2024-10-07,2024-11-06,108.90,pagado
INV/1087/2024,332,5,2024-10-07,2024-11-06,96.80,pagado
INV/1087/2024,332,6,2024-10-07,2024-11-06,605.00,vencido
INV/1087/2025,224,3,2025-01-31,2025-03-02,302.50,pagado
INV/1088/2024,413,5,2024-06-19,2024-07-19,96.80,pagado
INV/1088/2024,413,6,2024-06-19,2024-07-19,605.00,pagado
INV/1088/2025,332,1,2025-09-23,2025-10-23,145.20,pagado
INV/1088/2025,332,3,2025-09-23,2025-10-23,302.50,pagado
INV/1088/2025,332,4,2025-09-23,2025-10-23,108.90,pagado
INV/1088/2025,332,6,2025-09-23,2025-10-23,605.00,pagado
INV/1089/2024,435,1,2024-11-29,2024-12-29,145.20,pagado
INV/1089/2025,98,1,2025-02-18,2025-03-20,145.20,vencido
INV/1089/2025,98,3,2025-02-18,2025-03-20,302.50,pagado
INV/1089/2025,98,4,2025-02-18,2025-03-20,108.90,pagado
INV/1089/2025,98,5,2025-02-18,2025-03-20,96.80,pagado
INV/1089/2025,98,6,2025-02-18,2025-03-20,605.00,pagado
INV/109/2024,233,1,2024-11-19,2024-12-19,145.20,pagado
INV/109/2024,233,2,2024-11-19,2024-12-19,121.00,pagado
INV/109/2024,233,3,2024-11-19,2024-12-19,302.50,pagado
INV/109/2024,233,6,2024-11-19,2024-12-19,605.00,pagado
INV/109/2025,98,2,2025-12-01,2025-12-31,121.00,pagado
INV/109/2025,98,5,2025-12-01,2025-12-31,96.80,pagado
INV/1090/2024,149,6,2024-07-22,2024-08-21,605.00,pagado
INV/1090/2025,232,2,2025-04-23,2025-05-23,121.00,pagado
INV/1090/2025,232,3,2025-04-23,2025-05-23,302.50,pagado
INV/1090/2025,232,6,2025-04-23,2025-05-23,605.00,pagado
INV/1091/2024,98,5,2024-02-05,2024-03-06,96.80,vencido
INV/1091/2024,98,6,2024-02-05,2024-03-06,605.00,pagado
INV/1091/2025,217,1,2025-09-30,2025-10-30,145.20,pendiente
INV/1091/2025,217,3,2025-09-30,2025-10-30,302.50,pagado
INV/1092/2024,261,4,2024-01-18,2024-02-17,108.90,pagado
INV/1092/2024,261,5,2024-01-18,2024-02-17,96.80,vencido
INV/1092/2024,261,6,2024-01-18,2024-02-17,605.00,pendiente
INV/1092/2025,460,1,2025-08-29,2025-09-28,145.20,pendiente
INV/1093/2024,7,3,2024-05-27,2024-06-26,302.50,pagado
INV/1093/2024,7,4,2024-05-27,2024-06-26,108.90,pagado
INV/1093/2024,7,6,2024-05-27,2024-06-26,605.00,pagado
INV/1093/2025,389,2,2025-07-31,2025-08-30,121.00,pagado
INV/1094/2024,139,2,2024-03-15,2024-04-14,121.00,vencido
INV/1094/2024,139,5,2024-03-15,2024-04-14,96.80,pagado
INV/1094/2025,286,3,2025-12-26,2026-01-25,302.50,pagado
INV/1094/2025,286,6,2025-12-26,2026-01-25,605.00,pendiente
INV/1095/2024,57,1,2024-04-02,2024-05-02,145.20,pagado
INV/1095/2024,57,4,2024-04-02,2024-05-02,108.90,pagado
INV/1095/2024,57,6,2024-04-02,2024-05-02,605.00,pagado
INV/1095/2025,313,1,2025-03-20,2025-04-19,145.20,pagado
INV/1095/2025,313,4,2025-03-20,2025-04-19,108.90,pagado
INV/1096/2024,298,1,2024-11-29,2024-12-29,145.20,vencido
INV/1096/2024,298,2,2024-11-29,2024-12-29,121.00,pagado
INV/1096/2025,435,2,2025-01-07,2025-02-06,121.00,pagado
INV/1096/2025,435,4,2025-01-07,2025-02-06,108.90,pendiente
INV/1097/2024,314,2,2024-07-31,2024-08-30,121.00,pagado
INV/1097/2025,326,4,2025-11-18,2025-12-18,108.90,pendiente
INV/1098/2024,198,5,2024-03-19,2024-04-18,96.80,vencido
INV/1098/2025,98,1,2025-03-19,2025-04-18,145.20,pagado
INV/1098/2025,98,3,2025-03-19,2025-04-18,302.50,pagado
INV/1098/2025,98,5,2025-03-19,2025-04-18,96.80,pagado
INV/1098/2025,98,6,2025-03-19,2025-04-18,605.00,pagado
INV/1099/2024,1,1,2024-09-09,2024-10-09,145.20,pagado
INV/1099/2024,1,2,2024-09-09,2024-10-09,121.00,pagado
INV/1099/2024,1,3,2024-09-09,2024-10-09,302.50,pagado
INV/1099/2024,1,4,2024-09-09,2024-10-09,108.90,pagado
INV/1099/2024,1,5,2024-09-09,2024-10-09,96.80,pagado
INV/1099/2025,174,1,2025-12-22,2026-01-21,145.20,pagado
INV/1099/2025,174,2,2025-12-22,2026-01-21,121.00,pagado
INV/1099/2025,174,3,2025-12-22,2026-01-21,302.50,pagado
INV/1099/2025,174,6,2025-12-22,2026-01-21,605.00,pendiente
INV/11/2024,225,1,2024-09-30,2024-10-30,145.20,pagado
INV/11/2025,445,1,2025-10-31,2025-11-30,145.20,pendiente
INV/110/2024,429,3,2024-12-04,2025-01-03,302.50,pagado
INV/110/2024,429,4,2024-12-04,2025-01-03,108.90,pagado
INV/110/2025,110,2,2025-03-31,2025-04-30,121.00,vencido
INV/1100/2024,35,4,2024-12-11,2025-01-10,108.90,pagado
INV/1100/2024,35,6,2024-12-11,2025-01-10,605.00,pagado
INV/1100/2025,305,3,2025-10-31,2025-11-30,302.50,pagado
INV/1101/2024,466,5,2024-03-25,2024-04-24,96.80,pagado
INV/1101/2025,404,3,2025-08-08,2025-09-07,302.50,pagado
INV/1101/2025,404,6,2025-08-08,2025-09-07,605.00,pagado
INV/1102/2024,333,1,2024-01-03,2024-02-02,145.20,pagado
INV/1102/2024,333,3,2024-01-03,2024-02-02,302.50,pagado
INV/1102/2024,333,4,2024-01-03,2024-02-02,108.90,pagado
INV/1102/2025,106,1,2025-08-29,2025-09-28,145.20,pagado
INV/1103/2024,465,6,2024-12-27,2025-01-26,605.00,pagado
INV/1103/2025,309,2,2025-01-22,2025-02-21,121.00,pagado
INV/1103/2025,309,6,2025-01-22,2025-02-21,605.00,pagado
INV/1104/2024,435,3,2024-02-09,2024-03-10,302.50,pendiente
INV/1104/2024,435,4,2024-02-09,2024-03-10,108.90,pagado
INV/1104/2024,435,5,2024-02-09,2024-03-10,96.80,pagado
INV/1104/2025,96,2,2025-10-29,2025-11-28,121.00,pendiente
INV/1104/2025,96,3,2025-10-29,2025-11-28,302.50,pagado
INV/1104/2025,96,5,2025-10-29,2025-11-28,96.80,pagado
INV/1105/2024,353,3,2024-02-28,2024-03-29,302.50,pendiente
INV/1105/2025,340,3,2025-07-23,2025-08-22,302.50,pagado
INV/1105/2025,340,4,2025-07-23,2025-08-22,108.90,pagado
INV/1106/2024,370,1,2024-10-31,2024-11-30,145.20,pendiente
INV/1106/2024,370,3,2024-10-31,2024-11-30,302.50,pagado
INV/1106/2025,396,1,2025-01-31,2025-03-02,145.20,pagado
INV/1107/2024,32,2,2024-04-11,2024-05-11,121.00,pagado
INV/1107/2024,32,3,2024-04-11,2024-05-11,302.50,pagado
INV/1107/2024,32,4,2024-04-11,2024-05-11,108.90,pagado
INV/1107/2025,286,2,2025-06-30,2025-07-30,121.00,pagado
INV/1108/2024,155,5,2024-03-06,2024-04-05,96.80,pagado
INV/1108/2025,323,1,2025-05-30,2025-06-29,145.20,pendiente
INV/1109/2024,403,1,2024-12-31,2025-01-30,145.20,pagado
INV/1109/2024,403,2,2024-12-31,2025-01-30,121.00,pagado
INV/1109/2024,403,3,2024-12-31,2025-01-30,302.50,pagado
INV/1109/2025,49,3,2025-07-31,2025-08-30,302.50,pagado
INV/111/2024,342,1,2024-06-28,2024-07-28,145.20,pagado
INV/111/2024,342,2,2024-06-28,2024-07-28,121.00,vencido
INV/111/2025,5,2,2025-08-20,2025-09-19,121.00,pagado
INV/111/2025,5,3,2025-08-20,2025-09-19,302.50,pagado
INV/111/2025,5,4,2025-08-20,2025-09-19,108.90,pagado
INV/111/2025,5,5,2025-08-20,2025-09-19,96.80,pagado
INV/111/2025,5,6,2025-08-20,2025-09-19,605.00,pagado
INV/1110/2024,394,1,2024-06-26,2024-07-26,145.20,pagado
INV/1110/2024,394,2,2024-06-26,2024-07-26,121.00,pagado
INV/1110/2024,394,3,2024-06-26,2024-07-26,302.50,pagado
INV/1110/2024,394,4,2024-06-26,2024-07-26,108.90,vencido
INV/1110/2024,394,5,2024-06-26,2024-07-26,96.80,pagado
INV/1110/2025,418,1,2025-10-31,2025-11-30,145.20,pendiente
INV/1111/2024,220,2,2024-08-30,2024-09-29,121.00,pagado
INV/1111/2024,220,3,2024-08-30,2024-09-29,302.50,pagado
INV/1111/2025,190,2,2025-07-31,2025-08-30,121.00,pendiente
INV/1112/2024,129,1,2024-09-04,2024-10-04,145.20,pagado
INV/1112/2024,129,3,2024-09-04,2024-10-04,302.50,pagado
INV/1112/2024,129,6,2024-09-04,2024-10-04,605.00,pagado
INV/1112/2025,311,1,2025-10-31,2025-11-30,145.20,pagado
INV/1112/2025,311,2,2025-10-31,2025-11-30,121.00,pagado
INV/1113/2024,460,1,2024-01-03,2024-02-02,145.20,pagado
INV/1113/2024,460,2,2024-01-03,2024-02-02,121.00,pagado
INV/1113/2024,460,4,2024-01-03,2024-02-02,108.90,pagado
INV/1113/2024,460,5,2024-01-03,2024-02-02,96.80,pagado
INV/1113/2025,164,3,2025-02-13,2025-03-15,302.50,pagado
INV/1113/2025,164,5,2025-02-13,2025-03-15,96.80,pagado
INV/1114/2024,420,5,2024-11-06,2024-12-06,96.80,pagado
INV/1114/2025,214,3,2025-04-30,2025-05-30,302.50,pagado
INV/1115/2024,309,1,2024-05-31,2024-06-30,145.20,pagado
INV/1115/2024,309,3,2024-05-31,2024-06-30,302.50,pagado
INV/1115/2025,279,4,2025-10-15,2025-11-14,108.90,pagado
INV/1115/2025,279,6,2025-10-15,2025-11-14,605.00,pagado
INV/1116/2024,148,6,2024-02-23,2024-03-24,605.00,pendiente
INV/1116/2025,427,1,2025-02-28,2025-03-30,145.20,vencido
INV/1116/2025,427,3,2025-02-28,2025-03-30,302.50,vencido
INV/1117/2024,252,2,2024-11-22,2024-12-22,121.00,pagado
INV/1117/2024,252,3,2024-11-22,2024-12-22,302.50,pagado
INV/1117/2024,252,5,2024-11-22,2024-12-22,96.80,pagado
INV/1117/2024,252,6,2024-11-22,2024-12-22,605.00,pagado
INV/1117/2025,116,2,2025-09-03,2025-10-03,121.00,pendiente
INV/1117/2025,116,3,2025-09-03,2025-10-03,302.50,pagado
INV/1117/2025,116,4,2025-09-03,2025-10-03,108.90,pendiente
INV/1117/2025,116,6,2025-09-03,2025-10-03,605.00,pagado
INV/1118/2024,311,1,2024-07-11,2024-08-10,145.20,pagado
INV/1118/2024,311,2,2024-07-11,2024-08-10,121.00,pendiente
INV/1118/2024,311,3,2024-07-11,2024-08-10,302.50,vencido
INV/1118/2024,311,4,2024-07-11,2024-08-10,108.90,pagado
INV/1118/2024,311,5,2024-07-11,2024-08-10,96.80,pagado
INV/1118/2024,311,6,2024-07-11,2024-08-10,605.00,pagado
INV/1118/2025,250,1,2025-05-27,2025-06-26,145.20,pagado
INV/1118/2025,250,2,2025-05-27,2025-06-26,121.00,pagado
INV/1118/2025,250,3,2025-05-27,2025-06-26,302.50,vencido
INV/1118/2025,250,4,2025-05-27,2025-06-26,108.90,pagado
INV/1118/2025,250,5,2025-05-27,2025-06-26,96.80,pagado
INV/1118/2025,250,6,2025-05-27,2025-06-26,605.00,pagado
INV/1119/2024,420,2,2024-09-20,2024-10-20,121.00,pagado
INV/1119/2024,420,4,2024-09-20,2024-10-20,108.90,pagado
INV/1119/2024,420,5,2024-09-20,2024-10-20,96.80,pagado
INV/1119/2024,420,6,2024-09-20,2024-10-20,605.00,pagado
INV/1119/2025,220,2,2025-01-31,2025-03-02,121.00,pendiente
INV/1119/2025,220,3,2025-01-31,2025-03-02,302.50,vencido
INV/112/2024,122,2,2024-08-30,2024-09-29,121.00,pagado
INV/112/2025,233,3,2025-07-31,2025-08-30,302.50,pagado
INV/1120/2024,157,3,2024-06-28,2024-07-28,302.50,vencido
INV/1120/2025,429,1,2025-02-28,2025-03-30,145.20,pagado
INV/1121/2024,450,6,2024-04-24,2024-05-24,605.00,pendiente
INV/1121/2025,376,1,2025-12-11,2026-01-10,145.20,pagado
INV/1121/2025,376,2,2025-12-11,2026-01-10,121.00,pendiente
INV/1121/2025,376,4,2025-12-11,2026-01-10,108.90,pagado
INV/1121/2025,376,6,2025-12-11,2026-01-10,605.00,pagado
INV/1122/2024,138,1,2024-03-05,2024-04-04,145.20,pagado
INV/1122/2024,138,2,2024-03-05,2024-04-04,121.00,pagado
INV/1122/2024,138,3,2024-03-05,2024-04-04,302.50,pagado
INV/1122/2024,138,4,2024-03-05,2024-04-04,108.90,pendiente
INV/1122/2025,368,2,2025-11-28,2025-12-28,121.00,pendiente
INV/1122/2025,368,3,2025-11-28,2025-12-28,302.50,pagado
INV/1123/2024,279,6,2024-01-03,2024-02-02,605.00,pagado
INV/1123/2025,270,3,2025-08-29,2025-09-28,302.50,pagado
INV/1123/2025,270,4,2025-08-29,2025-09-28,108.90,pagado
INV/1124/2024,7,1,2024-09-27,2024-10-27,145.20,pagado
INV/1124/2024,7,4,2024-09-27,2024-10-27,108.90,pagado
INV/1124/2024,7,5,2024-09-27,2024-10-27,96.80,pagado
INV/1124/2024,7,6,2024-09-27,2024-10-27,605.00,vencido
INV/1124/2025,266,1,2025-11-25,2025-12-25,145.20,pagado
INV/1124/2025,266,2,2025-11-25,2025-12-25,121.00,pagado
INV/1124/2025,266,3,2025-11-25,2025-12-25,302.50,pagado
INV/1124/2025,266,5,2025-11-25,2025-12-25,96.80,pendiente
INV/1125/2024,385,1,2024-09-30,2024-10-30,145.20,vencido
INV/1125/2024,385,2,2024-09-30,2024-10-30,121.00,vencido
INV/1125/2025,438,2,2025-03-31,2025-04-30,121.00,pagado
INV/1126/2024,94,3,2024-01-31,2024-03-01,302.50,pendiente
INV/1126/2025,90,2,2025-04-03,2025-05-03,121.00,pagado
INV/1126/2025,90,5,2025-04-03,2025-05-03,96.80,pagado
INV/1127/2024,170,1,2024-01-29,2024-02-28,145.20,pendiente
INV/1127/2024,170,2,2024-01-29,2024-02-28,121.00,pagado
INV/1127/2024,170,3,2024-01-29,2024-02-28,302.50,pagado
INV/1127/2024,170,5,2024-01-29,2024-02-28,96.80,pagado
INV/1127/2025,332,3,2025-04-04,2025-05-04,302.50,pagado
INV/1127/2025,332,5,2025-04-04,2025-05-04,96.80,pagado
INV/1127/2025,332,6,2025-04-04,2025-05-04,605.00,pagado
INV/1128/2024,317,3,2024-08-30,2024-09-29,302.50,pagado
INV/1128/2025,320,1,2025-03-18,2025-04-17,145.20,pagado
INV/1128/2025,320,4,2025-03-18,2025-04-17,108.90,pagado
INV/1128/2025,320,6,2025-03-18,2025-04-17,605.00,pagado
INV/1129/2024,151,2,2024-09-30,2024-10-30,121.00,pagado
INV/1129/2025,259,2,2025-01-31,2025-03-02,121.00,pendiente
INV/1129/2025,259,3,2025-01-31,2025-03-02,302.50,pagado
INV/113/2024,34,3,2024-05-31,2024-06-30,302.50,pagado
INV/113/2025,180,1,2025-05-30,2025-06-29,145.20,pagado
INV/113/2025,180,3,2025-05-30,2025-06-29,302.50,pagado
INV/1130/2024,8,2,2024-09-30,2024-10-30,121.00,pagado
INV/1130/2025,235,2,2025-05-30,2025-06-29,121.00,pagado
INV/1131/2024,350,1,2024-11-29,2024-12-29,145.20,pagado
INV/1131/2024,350,3,2024-11-29,2024-12-29,302.50,vencido
INV/1131/2025,117,2,2025-08-29,2025-09-28,121.00,pendiente
INV/1132/2024,122,1,2024-03-28,2024-04-27,145.20,pagado
INV/1132/2025,398,3,2025-01-14,2025-02-13,302.50,pagado
INV/1132/2025,398,6,2025-01-14,2025-02-13,605.00,pagado
INV/1133/2024,324,1,2024-09-30,2024-10-30,145.20,pagado
INV/1133/2024,324,3,2024-09-30,2024-10-30,302.50,pendiente
INV/1133/2025,395,2,2025-10-31,2025-11-30,121.00,pagado
INV/1134/2024,402,2,2024-08-30,2024-09-29,121.00,pendiente
INV/1134/2025,222,2,2025-01-31,2025-03-02,121.00,vencido
INV/1135/2024,344,2,2024-12-31,2025-01-30,121.00,vencido
INV/1135/2025,144,1,2025-07-30,2025-08-29,145.20,pagado
INV/1135/2025,144,2,2025-07-30,2025-08-29,121.00,pagado
INV/1135/2025,144,3,2025-07-30,2025-08-29,302.50,pagado
INV/1135/2025,144,4,2025-07-30,2025-08-29,108.90,pagado
INV/1135/2025,144,5,2025-07-30,2025-08-29,96.80,pagado
INV/1135/2025,144,6,2025-07-30,2025-08-29,605.00,pagado
INV/1136/2024,331,1,2024-09-30,2024-10-30,145.20,vencido
INV/1136/2025,107,2,2025-01-31,2025-03-02,121.00,pagado
INV/1137/2024,27,1,2024-10-04,2024-11-03,145.20,pagado
INV/1137/2024,27,2,2024-10-04,2024-11-03,121.00,pagado
INV/1137/2024,27,4,2024-10-04,2024-11-03,108.90,pagado
INV/1137/2024,27,5,2024-10-04,2024-11-03,96.80,pagado
INV/1137/2024,27,6,2024-10-04,2024-11-03,605.00,pagado
INV/1137/2025,324,2,2025-09-30,2025-10-30,121.00,pagado
INV/1138/2024,376,2,2024-06-27,2024-07-27,121.00,pagado
INV/1138/2024,376,4,2024-06-27,2024-07-27,108.90,pagado
INV/1138/2025,224,3,2025-01-31,2025-03-02,302.50,vencido
INV/1139/2024,144,6,2024-01-31,2024-03-01,605.00,vencido
INV/1139/2025,376,1,2025-01-07,2025-02-06,145.20,pagado
INV/1139/2025,376,6,2025-01-07,2025-02-06,605.00,pagado
INV/114/2024,309,6,2024-11-12,2024-12-12,605.00,pagado
INV/114/2025,202,1,2025-02-24,2025-03-26,145.20,pagado
INV/114/2025,202,2,2025-02-24,2025-03-26,121.00,pagado
INV/114/2025,202,5,2025-02-24,2025-03-26,96.80,pagado
INV/114/2025,202,6,2025-02-24,2025-03-26,605.00,pagado
INV/1140/2024,124,2,2024-02-28,2024-03-29,121.00,pagado
INV/1140/2025,82,1,2025-06-30,2025-07-30,145.20,pagado
INV/1141/2024,4,3,2024-08-30,2024-09-29,302.50,pendiente
INV/1141/2025,420,1,2025-04-11,2025-05-11,145.20,pagado
INV/1141/2025,420,2,2025-04-11,2025-05-11,121.00,pendiente
INV/1141/2025,420,4,2025-04-11,2025-05-11,108.90,pagado
INV/1141/2025,420,6,2025-04-11,2025-05-11,605.00,pendiente
INV/1142/2024,102,1,2024-06-27,2024-07-27,145.20,pagado
INV/1142/2024,102,2,2024-06-27,2024-07-27,121.00,pagado
INV/1142/2024,102,3,2024-06-27,2024-07-27,302.50,pagado
INV/1142/2024,102,4,2024-06-27,2024-07-27,108.90,pagado
INV/1142/2024,102,5,2024-06-27,2024-07-27,96.80,pagado
INV/1142/2024,102,6,2024-06-27,2024-07-27,605.00,pendiente
INV/1142/2025,88,3,2025-01-31,2025-03-02,302.50,pagado
INV/1143/2024,110,3,2024-07-31,2024-08-30,302.50,pagado
INV/1143/2025,132,1,2025-11-27,2025-12-27,145.20,pendiente
INV/1143/2025,132,2,2025-11-27,2025-12-27,121.00,pendiente
INV/1143/2025,132,3,2025-11-27,2025-12-27,302.50,pagado
INV/1143/2025,132,4,2025-11-27,2025-12-27,108.90,pagado
INV/1143/2025,132,5,2025-11-27,2025-12-27,96.80,pagado
INV/1143/2025,132,6,2025-11-27,2025-12-27,605.00,pagado
INV/1144/2024,320,2,2024-12-24,2025-01-23,121.00,pagado
INV/1144/2024,320,4,2024-12-24,2025-01-23,108.90,pagado
INV/1144/2024,320,6,2024-12-24,2025-01-23,605.00,pagado
INV/1144/2025,219,3,2025-04-30,2025-05-30,302.50,pagado
INV/1145/2024,402,1,2024-12-31,2025-01-30,145.20,pagado
INV/1145/2025,432,2,2025-10-23,2025-11-22,121.00,pagado
INV/1145/2025,432,3,2025-10-23,2025-11-22,302.50,pagado
INV/1145/2025,432,6,2025-10-23,2025-11-22,605.00,pagado
INV/1146/2024,31,2,2024-07-19,2024-08-18,121.00,pagado
INV/1146/2024,31,3,2024-07-19,2024-08-18,302.50,pagado
INV/1146/2024,31,6,2024-07-19,2024-08-18,605.00,pendiente
INV/1146/2025,352,1,2025-02-04,2025-03-06,145.20,pagado
INV/1146/2025,352,5,2025-02-04,2025-03-06,96.80,pagado
INV/1146/2025,352,6,2025-02-04,2025-03-06,605.00,pagado
INV/1147/2024,436,1,2024-05-31,2024-06-30,145.20,pagado
INV/1147/2025,215,2,2025-04-30,2025-05-30,121.00,vencido
INV/1148/2024,361,2,2024-01-31,2024-03-01,121.00,pagado
INV/1148/2025,459,1,2025-01-31,2025-03-02,145.20,pagado
INV/1148/2025,459,3,2025-01-31,2025-03-02,302.50,pagado
INV/1149/2024,413,1,2024-12-24,2025-01-23,145.20,pagado
INV/1149/2024,413,3,2024-12-24,2025-01-23,302.50,pagado
INV/1149/2024,413,5,2024-12-24,2025-01-23,96.80,pagado
INV/1149/2024,413,6,2024-12-24,2025-01-23,605.00,pagado
INV/1149/2025,80,1,2025-11-28,2025-12-28,145.20,pendiente
INV/115/2024,409,1,2024-07-11,2024-08-10,145.20,vencido
INV/115/2024,409,2,2024-07-11,2024-08-10,121.00,vencido
INV/115/2024,409,5,2024-07-11,2024-08-10,96.80,pendiente
INV/115/2025,376,3,2025-07-31,2025-08-30,302.50,pendiente
INV/1150/2024,28,1,2024-11-29,2024-12-29,145.20,vencido
INV/1150/2024,28,2,2024-11-29,2024-12-29,121.00,pagado
INV/1150/2025,465,2,2025-05-27,2025-06-26,121.00,pagado
INV/1150/2025,465,6,2025-05-27,2025-06-26,605.00,pagado
INV/1151/2024,342,4,2024-03-26,2024-04-25,108.90,vencido
INV/1151/2025,23,1,2025-07-15,2025-08-14,145.20,pagado
INV/1151/2025,23,2,2025-07-15,2025-08-14,121.00,pagado
INV/1151/2025,23,4,2025-07-15,2025-08-14,108.90,pagado
INV/1152/2024,332,1,2024-12-02,2025-01-01,145.20,pagado
INV/1152/2024,332,3,2024-12-02,2025-01-01,302.50,pagado
INV/1152/2024,332,4,2024-12-02,2025-01-01,108.90,pagado
INV/1152/2024,332,5,2024-12-02,2025-01-01,96.80,pagado
INV/1152/2024,332,6,2024-12-02,2025-01-01,605.00,pagado
INV/1152/2025,363,1,2025-02-28,2025-03-30,145.20,vencido
INV/1152/2025,363,2,2025-02-28,2025-03-30,121.00,pagado
INV/1153/2024,347,2,2024-10-31,2024-11-30,121.00,pagado
INV/1153/2025,227,1,2025-11-17,2025-12-17,145.20,pagado
INV/1153/2025,227,3,2025-11-17,2025-12-17,302.50,pagado
INV/1153/2025,227,4,2025-11-17,2025-12-17,108.90,pagado
INV/1154/2024,57,1,2024-03-08,2024-04-07,145.20,pendiente
INV/1154/2024,57,3,2024-03-08,2024-04-07,302.50,pagado
INV/1154/2024,57,4,2024-03-08,2024-04-07,108.90,pendiente
INV/1154/2024,57,5,2024-03-08,2024-04-07,96.80,vencido
INV/1154/2024,57,6,2024-03-08,2024-04-07,605.00,pagado
INV/1154/2025,10,1,2025-09-03,2025-10-03,145.20,pagado
INV/1154/2025,10,3,2025-09-03,2025-10-03,302.50,pagado
INV/1154/2025,10,5,2025-09-03,2025-10-03,96.80,pagado
INV/1155/2024,468,2,2024-09-30,2024-10-30,121.00,vencido
INV/1155/2025,155,1,2025-04-30,2025-05-30,145.20,pagado
INV/1155/2025,155,2,2025-04-30,2025-05-30,121.00,pagado
INV/1155/2025,155,3,2025-04-30,2025-05-30,302.50,pagado
INV/1156/2024,246,3,2024-09-30,2024-10-30,302.50,pagado
INV/1156/2025,364,1,2025-04-11,2025-05-11,145.20,pagado
INV/1156/2025,364,2,2025-04-11,2025-05-11,121.00,pagado
INV/1156/2025,364,3,2025-04-11,2025-05-11,302.50,pagado
INV/1156/2025,364,4,2025-04-11,2025-05-11,108.90,pagado
INV/1156/2025,364,5,2025-04-11,2025-05-11,96.80,pagado
INV/1156/2025,364,6,2025-04-11,2025-05-11,605.00,pagado
INV/1157/2024,158,4,2024-10-01,2024-10-31,108.90,pagado
INV/1157/2024,158,6,2024-10-01,2024-10-31,605.00,pagado
INV/1157/2025,53,1,2025-03-31,2025-04-30,145.20,pagado
INV/1157/2025,53,2,2025-03-31,2025-04-30,121.00,pagado
INV/1158/2024,6,6,2024-02-09,2024-03-10,605.00,pagado
INV/1158/2025,132,1,2025-03-31,2025-04-30,145.20,pagado
INV/1158/2025,132,2,2025-03-31,2025-04-30,121.00,pagado
INV/1158/2025,132,3,2025-03-31,2025-04-30,302.50,pagado
INV/1159/2024,95,1,2024-10-31,2024-11-30,145.20,vencido
